Date,Open,High,Low,Close,Adj Close,Volume
2010-03-01,0.480000,0.480000,0.480000,0.480000,0.480000,0
2010-03-02,0.480000,0.480000,0.480000,0.480000,0.480000,0
2010-03-03,0.480000,0.480000,0.480000,0.480000,0.480000,0
2010-03-04,0.480000,0.480000,0.480000,0.480000,0.480000,0
2010-03-05,0.480000,0.480000,0.480000,0.480000,0.480000,0
2010-03-08,0.480000,0.480000,0.480000,0.480000,0.480000,0
2010-03-09,0.480000,0.480000,0.480000,0.480000,0.480000,0
2010-03-10,0.440000,0.460000,0.440000,0.460000,0.460000,20000
2010-03-11,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-12,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-15,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-16,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-17,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-18,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-19,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-22,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-23,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-24,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-25,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-26,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-29,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-30,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-03-31,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-04-01,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-04-05,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-04-06,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-04-07,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-04-08,0.460000,0.460000,0.460000,0.460000,0.460000,0
2010-04-09,0.410000,0.410000,0.410000,0.410000,0.410000,6000
2010-04-12,0.370000,0.370000,0.370000,0.370000,0.370000,4000
2010-04-13,0.360000,0.360000,0.360000,0.360000,0.360000,500
2010-04-14,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-15,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-16,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-19,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-20,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-21,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-22,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-23,0.360000,0.360000,0.360000,0.360000,0.360000,2500
2010-04-26,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-27,0.360000,0.360000,0.360000,0.360000,0.360000,500
2010-04-28,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-04-29,0.360000,0.360000,0.360000,0.360000,0.360000,500
2010-04-30,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-03,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-04,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-05,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-06,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-07,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-10,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-11,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-12,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-13,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-14,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-17,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-18,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-19,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-20,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-21,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-24,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-25,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-26,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-27,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-05-28,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-01,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-02,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-03,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-04,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-07,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-08,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-09,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-10,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-11,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-14,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-15,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-16,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-17,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-18,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-21,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-22,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-23,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-24,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-25,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-28,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-29,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-06-30,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-01,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-02,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-06,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-07,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-08,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-09,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-12,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-13,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-14,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-15,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-16,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-19,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-20,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-21,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-22,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-23,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-26,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-27,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-28,0.360000,0.360000,0.360000,0.360000,0.360000,0
2010-07-29,0.290000,0.290000,0.290000,0.290000,0.290000,2500
2010-07-30,0.270000,0.270000,0.270000,0.270000,0.270000,2500
2010-08-02,0.270000,0.270000,0.270000,0.270000,0.270000,0
2010-08-03,0.270000,0.270000,0.270000,0.270000,0.270000,0
2010-08-04,0.270000,0.270000,0.270000,0.270000,0.270000,0
2010-08-05,0.270000,0.270000,0.270000,0.270000,0.270000,0
2010-08-06,0.270000,0.270000,0.270000,0.270000,0.270000,0
2010-08-09,0.270000,0.270000,0.270000,0.270000,0.270000,0
2010-08-10,0.270000,0.270000,0.270000,0.270000,0.270000,0
2010-08-11,0.270000,0.270000,0.270000,0.270000,0.270000,0
2010-08-12,0.220000,0.220000,0.220000,0.220000,0.220000,500
2010-08-13,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-16,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-17,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-18,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-19,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-20,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-23,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-24,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-25,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-26,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-27,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-30,0.220000,0.220000,0.220000,0.220000,0.220000,0
2010-08-31,0.220000,0.220000,0.220000,0.220000,0.220000,0
