Date,Open,High,Low,Close,Adj Close,Volume
2011-09-23,9.288571,9.351429,9.242857,9.351429,7.013031,24100
2011-09-26,9.334286,9.854285,9.325714,9.854285,7.390144,9400
2011-09-27,9.508572,9.791429,9.508572,9.785714,7.338720,10800
2011-09-28,9.351429,9.740000,9.345715,9.645715,7.233728,14000
2011-09-29,9.645715,9.708571,9.302857,9.485714,7.113736,43400
2011-09-30,9.031428,9.551429,8.971429,9.468572,7.100882,58100
2011-10-03,9.354285,9.462857,9.085714,9.114285,6.835187,14000
2011-10-04,9.145715,9.782857,9.097143,9.548572,7.160875,20600
2011-10-05,9.628572,9.771428,8.802857,9.265715,6.948750,28300
2011-10-06,8.748571,9.534286,8.748571,9.517143,7.137307,9400
2011-10-07,9.417143,9.500000,9.017143,9.500000,7.124450,14700
2011-10-10,9.428572,9.822857,9.131429,9.817142,7.362288,39500
2011-10-11,9.694285,9.857142,9.408571,9.717143,7.287294,32900
2011-10-12,9.700000,9.782857,9.462857,9.614285,7.210158,28000
2011-10-13,9.471429,9.488571,9.125714,9.394286,7.045171,25900
2011-10-14,9.394286,9.394286,8.771428,9.128572,6.845901,44800
2011-10-17,9.108571,9.108571,8.000000,8.360000,6.269516,101800
2011-10-18,8.191428,8.451428,8.005714,8.342857,6.256660,75900
2011-10-19,8.228572,8.497143,8.202857,8.257143,6.192380,12200
2011-10-20,8.311429,8.311429,8.265715,8.265715,6.198809,3800
2011-10-21,8.394286,8.628572,8.202857,8.628572,6.470930,23100
2011-10-24,8.522857,8.648571,8.480000,8.640000,6.479500,51800
2011-10-25,8.451428,8.591429,8.451428,8.485714,6.363795,41300
2011-10-26,8.571428,8.645715,8.411428,8.645715,6.483786,12900
2011-10-27,8.942857,9.445714,8.942857,9.445714,7.083737,35000
2011-10-28,9.311429,9.625714,9.311429,9.588572,7.190874,5600
2011-10-31,9.591429,9.708571,9.440000,9.542857,7.156590,10800
2011-11-01,9.254286,9.640000,9.254286,9.365714,7.023743,16800
2011-11-02,9.614285,9.877143,9.428572,9.877143,7.407286,39200
2011-11-03,9.960000,10.022857,8.982857,9.745714,7.308721,52800
2011-11-04,9.642858,9.642858,8.988571,9.177143,6.882327,18200
2011-11-07,8.602858,9.011429,8.602858,8.971429,6.728053,22400
2011-11-08,9.020000,9.308572,8.808572,9.171429,6.878039,51100
2011-11-09,9.000000,9.074286,8.731428,8.800000,6.599491,26600
2011-11-10,8.937143,9.217143,8.937143,9.094286,6.820187,11900
2011-11-11,9.048572,9.571428,9.048572,9.497143,7.122308,9100
2011-11-14,9.465714,10.091429,9.465714,9.748571,7.310863,8700
2011-11-15,9.720000,9.925714,9.165714,9.925714,7.443710,4900
2011-11-16,9.708571,10.108571,9.677143,9.677143,7.257298,9800
2011-11-17,9.685715,9.831429,9.685715,9.737143,7.302294,7300
2011-11-18,9.862857,9.928572,9.671429,9.685715,7.263725,8000
2011-11-21,9.551429,9.565714,8.854285,9.394286,7.045171,23100
2011-11-22,9.382857,9.382857,8.965714,9.160000,6.869471,32500
2011-11-23,8.971429,9.002857,8.691428,8.691428,6.518067,20300
2011-11-25,8.597143,8.720000,8.485714,8.714286,6.535210,5900
2011-11-28,8.937143,8.937143,8.628572,8.928572,6.695913,15000
2011-11-29,8.922857,9.074286,8.922857,9.028571,6.770906,3800
2011-11-30,9.225715,9.608571,9.225715,9.608571,7.385843,15400
2011-12-01,9.588572,9.762857,9.294286,9.294286,7.144260,8000
2011-12-02,9.605714,9.711429,9.174286,9.711429,7.464909,9800
2011-12-05,9.714286,9.917143,9.537143,9.917143,7.623034,10800
2011-12-06,9.722857,9.782857,9.714286,9.745714,7.491261,8400
2011-12-07,9.828571,9.885715,9.825714,9.885715,7.598878,4200
2011-12-08,9.608571,9.888572,9.608571,9.728572,7.478086,19900
2011-12-09,9.851429,9.851429,9.714286,9.851429,7.572523,10800
2011-12-12,9.714286,9.828571,9.680000,9.728572,7.478086,23400
2011-12-13,9.788571,9.788571,9.714286,9.728572,7.478086,8700
2011-12-14,9.714286,9.914286,9.714286,9.900000,7.609857,15700
2011-12-15,9.928572,9.928572,9.734285,9.905714,7.614251,10100
2011-12-16,9.928572,9.928572,9.757143,9.902857,7.612054,43400
2011-12-19,9.920000,9.928572,9.774285,9.848572,7.570327,17100
2011-12-20,9.928572,10.491428,9.914286,10.217143,7.853636,37400
2011-12-21,10.257143,10.337143,9.914286,10.011429,7.695508,16100
2011-12-22,10.025714,10.785714,9.837143,10.785714,8.290682,23100
2011-12-23,10.811429,10.825714,10.514286,10.820000,8.317037,6600
2011-12-27,10.808572,10.842857,10.437143,10.811429,8.310448,9400
2011-12-28,10.585714,10.757143,10.585714,10.714286,8.235776,22000
2011-12-29,11.131429,11.131429,10.728572,11.060000,8.501517,4500
2011-12-30,11.094286,11.094286,11.088572,11.088572,8.523479,3100
2012-01-03,10.451428,11.120000,10.451428,11.031428,8.479554,8000
2012-01-04,11.131429,11.131429,10.957143,10.957143,8.422454,3500
2012-01-05,10.942857,11.142858,10.942857,11.060000,8.501517,54900
2012-01-06,10.951428,10.951428,10.951428,10.951428,8.418061,6300
2012-01-09,11.051429,11.051429,10.928572,10.982857,8.442221,13300
2012-01-10,10.971429,10.971429,10.925714,10.925714,8.398297,5200
2012-01-11,11.000000,11.000000,10.571428,10.714286,8.235776,38500
2012-01-12,10.697143,10.874286,10.657143,10.857142,8.345586,40600
2012-01-13,10.800000,11.740000,10.702857,10.900000,8.378529,15700
2012-01-17,10.982857,11.922857,10.982857,11.588572,8.907817,50700
2012-01-18,11.631429,11.717143,11.194285,11.542857,8.872675,30800
2012-01-19,11.491428,11.880000,10.554286,11.425714,8.782633,6600
2012-01-20,11.402857,11.631429,11.180000,11.345715,8.721139,29000
2012-01-23,11.428572,11.588572,11.234285,11.351429,8.725531,5200
2012-01-24,11.362857,11.514286,11.262857,11.262857,8.657449,14700
2012-01-25,11.251429,11.454286,10.865714,11.317142,8.699177,4900
2012-01-26,11.048572,11.142858,11.048572,11.142858,8.565207,4200
2012-01-27,11.080000,11.471429,11.080000,11.274285,8.666234,5600
2012-01-30,11.268572,11.268572,11.185715,11.185715,8.598151,2800
2012-01-31,11.240000,12.082857,11.240000,11.248571,8.646467,7700
2012-02-01,11.185715,11.537143,11.185715,11.314285,8.696980,31800
2012-02-02,11.274285,11.425714,11.220000,11.308572,8.692588,5200
2012-02-03,11.400000,12.565714,11.377143,12.285714,9.443690,15000
2012-02-06,11.385715,11.802857,11.385715,11.582857,8.903423,6600
2012-02-07,11.634286,11.677143,11.285714,11.420000,8.778239,79800
2012-02-08,11.420000,12.282857,11.411428,11.942857,9.180144,13300
2012-02-09,12.088572,12.214286,11.497143,11.948571,9.184539,33200
2012-02-10,11.814285,12.100000,11.485714,11.874286,9.127439,43000
2012-02-13,12.085714,12.428572,12.085714,12.368571,9.507381,17500
2012-02-14,12.342857,12.342857,11.445714,11.585714,8.905619,37800
2012-02-15,11.628572,11.771428,11.457143,11.502857,8.841930,108800
2012-02-16,11.685715,11.905714,11.571428,11.805715,9.074729,8700
2012-02-17,11.797143,12.200000,11.434286,11.608571,8.923190,56700
2012-02-21,11.574286,11.714286,11.397142,11.397142,8.760670,38100
2012-02-22,11.662857,11.662857,11.142858,11.200000,8.609131,38800
2012-02-23,11.145715,11.348572,10.885715,11.185715,8.598151,104600
2012-02-24,11.088572,11.088572,10.897142,10.971429,8.433437,53200
2012-02-27,10.957143,11.028571,10.728572,10.854285,8.343389,18500
2012-02-28,10.894286,10.928572,10.840000,10.874286,8.358764,25900
2012-02-29,10.865714,11.037143,10.865714,11.037143,8.691765,19600
2012-03-01,11.005714,11.317142,11.005714,11.271428,8.876265,12900
2012-03-02,11.182858,11.182858,10.745714,10.848572,8.543265,9400
2012-03-05,10.848572,11.051429,10.845715,11.051429,8.703015,5600
2012-03-06,10.882857,10.885715,10.780000,10.785714,8.493764,6300
2012-03-07,11.000000,11.000000,10.700000,10.742857,8.460014,14000
2012-03-08,10.754286,11.022857,10.717143,10.825714,8.525266,14300
2012-03-09,10.945714,11.262857,10.871428,11.262857,8.869515,14000
2012-03-12,11.171429,11.465714,11.171429,11.454286,9.020266,49300
2012-03-13,11.502857,11.682858,11.502857,11.682858,9.200267,15400
2012-03-14,11.917143,12.128572,11.428572,11.671429,9.191266,18500
2012-03-15,11.714286,11.985714,11.622857,11.700000,9.213765,16800
2012-03-16,11.814285,11.814285,11.571428,11.580000,9.119265,16100
2012-03-19,11.428572,11.571428,11.428572,11.462857,9.027015,3800
2012-03-20,11.425714,11.500000,11.360000,11.500000,9.056266,21700
2012-03-21,11.571428,11.580000,11.514286,11.577143,9.117015,4200
2012-03-22,11.497143,11.625714,11.497143,11.602858,9.137266,8700
2012-03-23,11.605714,12.071428,11.605714,12.071428,9.506266,25200
2012-03-26,12.011429,12.285714,12.011429,12.140000,9.560267,8700
2012-03-27,12.254286,12.285714,12.077143,12.140000,9.560267,14700
2012-03-28,12.005714,12.114285,12.005714,12.008572,9.456764,4500
2012-03-29,11.940000,12.097143,11.894286,12.014286,9.461268,3800
2012-03-30,12.051429,12.268572,12.051429,12.268572,9.661517,8400
2012-04-02,12.240000,12.285714,12.214286,12.285714,9.675015,5600
2012-04-03,11.948571,12.277143,11.948571,12.268572,9.661517,5900
2012-04-04,12.254286,12.282857,12.088572,12.088572,9.519766,10100
2012-04-05,12.268572,12.268572,12.000000,12.171429,9.585015,8000
2012-04-09,12.045714,12.265715,12.008572,12.200000,9.607515,10500
2012-04-10,12.200000,12.225715,11.757143,11.920000,9.387016,21300
2012-04-11,12.142858,12.200000,12.142858,12.200000,9.607515,7700
2012-04-12,12.225715,12.242857,12.120000,12.208571,9.614265,8000
2012-04-13,12.140000,12.200000,12.114285,12.151428,9.569267,15000
2012-04-16,12.228572,12.371428,12.228572,12.371428,9.742517,29400
2012-04-17,12.571428,12.654285,12.525714,12.591429,9.915767,9100
2012-04-18,12.602858,13.917143,12.602858,13.337143,10.503017,26600
2012-04-19,13.382857,13.771428,13.085714,13.188571,10.386018,14700
2012-04-20,13.562857,13.720000,12.902857,13.371428,10.530020,12600
2012-04-23,13.308572,13.514286,13.308572,13.477143,10.613270,11900
2012-04-24,13.477143,13.991428,13.477143,13.740000,10.820269,25200
2012-04-25,13.657143,13.997143,13.657143,13.962857,10.995770,9400
2012-04-26,13.920000,13.920000,13.557143,13.768572,10.842770,3100
2012-04-27,13.965714,14.245714,13.631429,13.985714,11.013768,39500
2012-04-30,13.862857,13.862857,13.380000,13.811429,10.876519,17800
2012-05-01,13.785714,14.054286,13.542857,13.731428,10.813518,12900
2012-05-02,14.291429,14.291429,13.320000,13.871428,10.923771,22000
2012-05-03,13.968572,14.114285,13.820000,13.922857,10.964269,7700
2012-05-04,13.922857,13.988571,13.300000,13.791429,10.860769,21300
2012-05-07,13.642858,14.257143,13.542857,13.760000,10.836019,22000
2012-05-08,13.594286,14.614285,13.594286,14.511429,11.427769,26900
2012-05-09,14.457143,14.842857,14.457143,14.614285,11.508769,20300
2012-05-10,14.620000,14.620000,14.285714,14.362857,11.310767,8700
2012-05-11,14.348572,14.348572,14.008572,14.240000,11.214021,16400
2012-05-14,14.034286,14.305715,14.034286,14.280000,11.245519,5600
2012-05-15,13.928572,14.494286,13.771428,14.357142,11.306270,98000
2012-05-16,14.331429,14.331429,14.102858,14.114285,11.115018,6600
2012-05-17,14.094286,14.188571,13.691428,13.742857,10.822518,8000
2012-05-18,13.642858,14.285714,13.340000,13.477143,10.613270,21300
2012-05-21,13.491428,14.280000,13.320000,14.142858,11.137522,8400
2012-05-22,14.091429,14.091429,13.600000,13.714286,10.800018,13600
2012-05-23,13.585714,13.585714,13.311429,13.311429,10.482769,20600
2012-05-24,13.377143,13.377143,12.160000,12.782857,10.066516,21000
2012-05-25,12.554286,13.265715,12.457143,12.671429,9.978766,9400
2012-05-29,12.285714,12.677143,12.142858,12.265715,9.659267,13300
2012-05-30,12.182858,12.220000,11.714286,12.142858,9.769606,13600
2012-05-31,12.200000,12.540000,11.960000,12.277143,9.877645,16400
2012-06-01,12.142858,12.857142,11.940000,12.085714,9.723633,8400
2012-06-04,12.008572,12.445714,12.008572,12.445714,10.013271,3100
2012-06-05,12.748571,12.780000,12.457143,12.642858,10.171885,4500
2012-06-06,12.848572,13.200000,12.694285,13.200000,10.620135,8400
2012-06-07,13.208571,13.585714,12.900000,13.437143,10.810930,15700
2012-06-08,13.357142,13.825714,12.337143,13.722857,11.040804,14000
2012-06-11,14.265715,14.265715,13.560000,13.648571,10.981037,21700
2012-06-12,13.717143,13.840000,13.717143,13.822857,11.121260,5900
2012-06-13,13.797143,13.851429,13.257143,13.600000,10.941958,9100
2012-06-14,13.691428,13.997143,13.342857,13.777143,11.084479,17500
2012-06-15,13.705714,13.717143,13.308572,13.628572,10.964945,41300
2012-06-18,13.574286,13.997143,13.257143,13.862857,11.153441,23800
2012-06-19,13.837143,14.017143,13.202857,14.017143,11.277573,14300
2012-06-20,14.020000,14.174286,13.714286,14.091429,11.337338,15700
2012-06-21,14.191428,14.257143,13.751429,14.102858,11.346535,24500
2012-06-22,14.260000,14.640000,14.162857,14.574286,11.725824,442700
2012-06-25,14.471429,14.702857,14.297143,14.342857,11.539629,33600
2012-06-26,14.494286,14.537143,14.002857,14.280000,11.489057,16400
2012-06-27,14.160000,15.000000,14.160000,14.602858,11.748814,19200
2012-06-28,14.482857,14.571428,13.957143,14.222857,11.443081,44400
2012-06-29,14.528571,15.142858,14.417143,14.957143,12.033855,24500
2012-07-02,15.057143,15.060000,14.300000,14.900000,11.987882,22700
2012-07-03,15.025714,15.025714,14.571428,14.800000,11.907426,10800
2012-07-05,14.380000,15.020000,14.380000,14.565714,11.718927,26600
2012-07-06,13.448571,14.680000,13.448571,14.445714,11.622383,7700
2012-07-09,14.422857,14.668571,14.285714,14.388572,11.576408,28700
2012-07-10,14.554286,14.554286,14.320000,14.320000,11.521237,6600
2012-07-11,14.434286,14.460000,14.351429,14.428572,11.608589,5200
2012-07-12,14.162857,14.542857,14.128572,14.462857,11.636175,11500
2012-07-13,14.434286,14.800000,14.282857,14.800000,11.907426,8700
2012-07-16,14.300000,14.751429,14.300000,14.665714,11.799384,5200
2012-07-17,14.511429,14.571428,14.420000,14.571428,11.723526,12600
2012-07-18,14.545714,14.545714,13.997143,14.285714,11.493652,10100
2012-07-19,14.382857,14.382857,14.060000,14.142858,11.378716,4200
2012-07-20,13.991428,14.088572,13.685715,13.691428,11.015516,14700
2012-07-23,13.482857,13.542857,13.342857,13.391429,10.774150,11900
2012-07-24,13.488571,13.994286,13.488571,13.628572,10.964945,11200
2012-07-25,13.637143,13.637143,13.637143,13.637143,10.971842,2400
2012-07-26,13.974286,14.480000,13.974286,14.074286,11.323548,13600
2012-07-27,14.248571,14.248571,13.854285,14.011429,11.272976,11200
2012-07-30,14.100000,14.285714,13.440000,13.977143,11.245390,10500
2012-07-31,13.942857,14.954286,13.928572,14.377143,11.567213,26900
2012-08-01,14.285714,14.671429,13.491428,14.211429,11.433887,56700
2012-08-02,14.025714,14.094286,13.897142,13.902857,11.185624,9100
2012-08-03,13.837143,14.485714,13.805715,14.285714,11.493652,11200
2012-08-06,14.428572,14.471429,14.000000,14.448571,11.624681,19200
2012-08-07,14.322857,14.765715,14.285714,14.640000,11.778696,16800
2012-08-08,14.317142,14.317142,14.165714,14.240000,11.456874,4500
2012-08-09,13.582857,14.402857,13.582857,14.402857,11.587902,2100
2012-08-10,14.185715,14.637143,14.185715,14.588572,11.737318,16800
2012-08-13,14.571428,14.825714,14.437143,14.825714,11.928112,5600
2012-08-14,14.760000,15.000000,14.537143,14.580000,11.730423,54600
2012-08-15,14.622857,14.668571,14.428572,14.568571,11.721230,37100
2012-08-16,14.431429,14.825714,14.428572,14.825714,11.928112,30100
2012-08-17,14.571428,14.754286,14.422857,14.754286,11.870644,25200
2012-08-20,14.754286,14.754286,14.285714,14.322857,11.523538,15000
2012-08-21,14.360000,14.360000,14.265715,14.322857,11.523538,6300
2012-08-22,14.285714,14.534286,14.237143,14.240000,11.456874,15700
2012-08-23,14.245714,14.280000,13.925714,13.977143,11.245390,9800
2012-08-24,14.140000,14.140000,14.140000,14.140000,11.376417,700
2012-08-27,14.140000,14.948571,14.140000,14.637143,11.776397,39200
2012-08-28,14.594286,14.594286,14.154285,14.348572,11.544225,15400
2012-08-29,14.365714,14.548572,14.171429,14.314285,11.516643,11900
2012-08-30,14.514286,14.514286,14.168571,14.168571,11.399406,6300
2012-08-31,14.340000,14.348572,14.171429,14.217143,11.438484,11500
2012-09-04,14.217143,14.217143,13.814285,13.997143,11.261482,17100
2012-09-05,13.928572,14.425714,13.928572,14.157143,11.605790,12600
2012-09-06,14.377143,14.554286,14.271428,14.354285,11.767406,26200
2012-09-07,14.322857,14.357142,14.157143,14.157143,11.605790,6600
2012-09-10,14.125714,14.125714,13.954286,14.071428,11.535523,49000
2012-09-11,13.857142,14.065714,13.857142,14.000000,11.476967,68200
2012-09-12,14.085714,14.225715,13.971429,14.114285,11.570657,17100
2012-09-13,14.174286,14.688571,14.000000,14.417143,11.818933,23400
2012-09-14,14.394286,14.442857,14.360000,14.420000,11.821277,15700
2012-09-17,14.442857,14.442857,14.122857,14.294286,11.718219,10500
2012-09-18,14.214286,14.325714,14.100000,14.311429,11.732272,14000
2012-09-19,14.322857,14.322857,14.211429,14.211429,11.650294,5200
2012-09-20,14.180000,14.502857,13.197143,14.254286,11.685428,32500
2012-09-21,14.460000,14.580000,14.031428,14.305715,11.727585,31500
2012-09-24,14.451428,14.451428,14.331429,14.342857,11.758037,2400
2012-09-25,14.185715,14.571428,14.162857,14.405714,11.809564,17500
2012-09-26,14.548572,14.548572,14.274285,14.277143,11.704163,11200
2012-09-27,14.288571,14.485714,14.288571,14.460000,11.854068,3800
2012-09-28,14.371428,14.371428,14.094286,14.362857,11.774431,7700
2012-10-01,14.482857,14.645715,14.300000,14.300000,11.722904,19900
2012-10-02,14.674286,14.674286,14.285714,14.397142,11.802538,8700
2012-10-03,14.428572,14.434286,14.314285,14.342857,11.758037,7700
2012-10-04,14.685715,14.685715,14.285714,14.497143,11.884515,17100
2012-10-05,14.700000,14.700000,14.291429,14.334286,11.751009,13300
2012-10-08,14.314285,14.500000,14.302857,14.351429,11.765062,40900
2012-10-09,14.297143,14.428572,14.288571,14.305715,11.727585,27300
2012-10-10,14.482857,14.502857,14.308572,14.457143,11.851727,10100
2012-10-11,14.520000,14.651428,14.411428,14.411428,11.814251,9800
2012-10-12,14.420000,14.677143,14.380000,14.408571,11.811907,35300
2012-10-15,14.637143,14.637143,14.431429,14.454286,11.849384,23800
2012-10-16,14.428572,14.597143,14.371428,14.442857,11.840014,15400
2012-10-17,14.465714,14.540000,14.342857,14.357142,11.769750,21300
2012-10-18,14.337143,14.405714,14.294286,14.294286,11.718219,11500
2012-10-19,14.285714,14.442857,14.145715,14.197143,11.638582,18200
2012-10-22,14.214286,14.234285,14.211429,14.214286,11.652635,9400
2012-10-23,14.180000,14.351429,14.180000,14.317142,11.736956,5200
2012-10-24,14.300000,14.300000,14.300000,14.300000,11.722904,1400
2012-10-25,14.525714,14.525714,14.360000,14.414286,11.816593,2800
2012-10-26,14.391429,14.391429,14.311429,14.377143,11.786142,4200
2012-10-31,14.400000,14.508572,14.314285,14.480000,11.870461,15400
2012-11-01,14.485714,14.994286,14.428572,14.994286,12.292067,183700
2012-11-02,14.951428,15.045714,14.831429,14.980000,12.280354,64700
2012-11-05,15.000000,15.000000,14.857142,14.937143,12.245220,41600
2012-11-06,14.954286,15.117143,14.920000,14.971429,12.273329,28000
2012-11-07,15.080000,15.948571,15.022857,15.714286,12.882310,34600
2012-11-08,15.740000,16.637142,14.802857,15.654285,12.833124,112700
2012-11-09,15.485714,15.754286,15.197143,15.242857,12.495841,23800
2012-11-12,15.145715,15.591429,14.991428,15.114285,12.390440,31800
2012-11-13,15.008572,15.671429,15.008572,15.385715,12.612953,15000
2012-11-14,15.042857,15.222857,14.937143,14.971429,12.484299,32500
2012-11-15,14.940000,15.291429,14.900000,14.900000,12.424736,18500
2012-11-16,14.900000,15.100000,14.874286,14.960000,12.474770,27300
2012-11-19,15.025714,15.108571,14.888572,15.051429,12.551008,11900
2012-11-20,15.065714,15.357142,14.931429,15.157143,12.639161,9400
2012-11-21,15.148571,15.460000,15.148571,15.351429,12.801171,5600
2012-11-23,15.428572,15.477143,15.111428,15.251429,12.717781,35300
2012-11-26,15.282857,15.334286,14.960000,15.268572,12.732079,7700
2012-11-27,15.314285,15.385715,14.945714,15.282857,12.743990,59100
2012-11-28,15.177143,15.702857,15.174286,15.571428,12.984623,23800
2012-11-29,15.722857,15.908571,15.271428,15.585714,12.996535,11200
2012-11-30,15.557143,15.557143,15.174286,15.365714,12.813082,87500
2012-12-03,15.420000,15.771428,15.120000,15.197143,12.672515,38800
2012-12-04,15.045714,15.171429,15.002857,15.088572,12.581980,40200
2012-12-05,15.071428,15.334286,14.954286,15.211429,12.684429,6600
2012-12-06,15.208571,15.317142,15.114285,15.194285,12.670134,4500
2012-12-07,15.368571,15.368571,15.017143,15.300000,12.758286,150100
2012-12-10,15.260000,15.428572,15.168571,15.428572,12.865499,37800
2012-12-11,15.428572,15.802857,15.288571,15.648571,13.048949,133000
2012-12-12,15.617143,15.822857,15.302857,15.640000,13.041803,38800
2012-12-13,15.462857,15.568571,15.462857,15.542857,12.960798,21000
2012-12-14,15.620000,15.731428,15.285714,15.445714,12.879794,143500
2012-12-17,15.580000,15.580000,15.322857,15.482857,12.910766,31100
2012-12-18,15.428572,15.782857,15.260000,15.574286,12.987004,151500
2012-12-19,15.545714,15.622857,15.422857,15.517143,12.939354,19200
2012-12-20,15.485714,15.485714,15.142858,15.440000,12.875028,38100
2012-12-21,15.248571,15.394286,15.145715,15.325714,12.779729,106700
2012-12-24,15.291429,15.322857,15.000000,15.185715,12.662985,29000
2012-12-26,15.214286,15.405714,15.062857,15.357142,12.805936,11200
2012-12-27,15.237143,15.357142,14.925714,15.040000,12.541477,14000
2012-12-28,15.025714,15.385715,15.025714,15.097143,12.589129,80800
2012-12-31,15.114285,15.605714,15.100000,15.485714,12.913147,107400
2013-01-02,15.485714,16.497143,15.485714,15.951428,13.301495,56700
2013-01-03,16.034286,16.057142,14.285714,14.885715,12.412824,203000
2013-01-04,14.885715,15.425714,14.700000,15.182858,12.660604,94100
2013-01-07,15.197143,15.348572,14.931429,14.977143,12.489063,10500
2013-01-08,14.991428,15.285714,14.345715,15.165714,12.646308,123500
2013-01-09,14.988571,15.374286,14.988571,15.374286,12.820230,17800
2013-01-10,15.377143,15.425714,14.962857,15.168571,12.648691,86100
2013-01-11,15.205714,15.460000,15.145715,15.242857,12.710634,186900
2013-01-14,15.251429,15.340000,15.231428,15.240000,12.708253,4900
2013-01-15,15.157143,15.474286,15.057143,15.465714,12.896471,9800
2013-01-16,15.340000,15.425714,14.988571,15.074286,12.570067,8000
2013-01-17,15.134286,15.142858,15.028571,15.031428,12.534330,6300
2013-01-18,15.008572,15.265715,15.008572,15.174286,12.653456,13300
2013-01-22,15.165714,15.614285,15.165714,15.614285,13.020361,22700
2013-01-23,15.620000,15.880000,15.445714,15.791429,13.168075,39200
2013-01-24,15.791429,15.911428,15.477143,15.582857,12.994153,61600
2013-01-25,15.685715,15.685715,15.448571,15.522857,12.944120,15700
2013-01-28,15.634286,15.634286,15.302857,15.340000,12.791640,61900
2013-01-29,15.285714,15.617143,15.285714,15.357142,12.805936,44400
2013-01-30,15.371428,15.422857,15.360000,15.368571,12.815466,16100
2013-01-31,15.371428,15.611428,15.365714,15.365714,12.813082,113400
2013-02-01,15.305715,15.625714,15.305715,15.394286,12.836907,18200
2013-02-04,15.305715,15.662857,15.288571,15.385715,12.829761,31100
2013-02-05,15.380000,15.737143,15.365714,15.614285,13.020361,13600
2013-02-06,15.551429,15.608571,15.465714,15.571428,12.984623,10800
2013-02-07,15.782857,16.017143,15.480000,15.480000,12.908383,38800
2013-02-08,15.714286,15.765715,15.460000,15.765715,13.146633,19900
2013-02-11,15.714286,16.002857,15.634286,15.785714,13.163311,37100
2013-02-12,15.794286,16.714285,15.694285,16.342857,13.627901,7700
2013-02-13,16.342857,17.594286,16.285715,16.797142,14.006716,21700
2013-02-14,16.634285,17.202858,16.000000,16.639999,14.136575,12600
2013-02-15,16.691429,17.139999,16.291430,16.997143,14.439986,76300
2013-02-19,16.879999,17.057142,16.597143,16.802856,14.274930,31100
2013-02-20,16.777143,16.937143,16.568571,16.571428,14.078318,29400
2013-02-21,16.825714,16.825714,16.511429,16.585714,14.090456,11200
2013-02-22,16.694286,16.748571,16.577143,16.714285,14.199686,9400
2013-02-25,16.737143,16.737143,16.442858,16.545713,14.056475,25900
2013-02-26,16.734285,16.822857,16.574286,16.614286,14.114728,21700
2013-02-27,16.700001,16.942858,16.542856,16.568571,14.075893,36400
2013-02-28,16.714285,16.788572,15.760000,16.251429,13.806464,96200
2013-03-01,16.351429,16.691429,16.257143,16.354286,13.893845,11900
2013-03-04,16.448572,16.500000,16.302856,16.457144,13.981231,11200
2013-03-05,16.605715,16.682858,16.237143,16.331429,13.874427,21000
2013-03-06,16.422857,16.511429,15.942857,16.071428,13.653543,50400
2013-03-07,16.194286,16.274286,16.057142,16.200001,13.762772,15000
2013-03-08,16.257143,16.611429,16.157143,16.502857,14.020066,24500
2013-03-11,16.414286,16.700001,16.414286,16.582857,14.088028,12200
2013-03-12,16.651428,16.651428,16.554285,16.571428,14.078318,5600
2013-03-13,16.591429,16.628571,16.571428,16.622858,14.122012,5900
2013-03-14,16.865715,16.920000,16.611429,16.914286,14.369596,14000
2013-03-15,16.857143,17.040001,16.751429,16.874287,14.335613,54200
2013-03-18,16.854286,16.914286,16.677143,16.868572,14.330762,21300
2013-03-19,16.897142,16.925714,16.368572,16.874287,14.335613,72800
2013-03-20,16.985714,16.985714,16.571428,16.740000,14.221531,43000
2013-03-21,16.622858,16.840000,16.622858,16.745714,14.226386,7000
2013-03-22,16.614286,16.857143,16.591429,16.685715,14.175413,81200
2013-03-25,16.708570,16.922857,16.611429,16.808571,14.279786,86800
2013-03-26,16.722857,16.774286,16.502857,16.648571,14.143858,82200
2013-03-27,16.351429,16.854286,16.317142,16.511429,14.027349,96200
2013-03-28,16.571428,16.728571,16.445715,16.517143,14.032200,60500
2013-04-01,16.642857,16.645714,16.351429,16.448572,13.973947,25500
2013-04-02,16.500000,16.768572,16.254286,16.371429,13.908410,35700
2013-04-03,16.400000,16.457144,16.274286,16.328571,13.872001,7700
2013-04-04,16.365715,16.505714,16.168571,16.285715,13.835590,15400
2013-04-05,16.088572,16.448572,15.491428,16.260000,13.813745,80500
2013-04-08,16.108572,16.385714,16.108572,16.365715,13.903557,9100
2013-04-09,16.357143,16.594286,16.254286,16.540001,14.051619,16800
2013-04-10,16.474285,16.657143,16.474285,16.657143,14.151139,17100
2013-04-11,16.605715,16.842857,16.511429,16.717142,14.202112,28000
2013-04-12,16.691429,16.691429,16.328571,16.362858,13.901127,21700
2013-04-15,16.288572,16.557142,15.948571,15.951428,13.551600,92400
2013-04-16,16.037144,16.134285,15.740000,15.854285,13.469069,55600
2013-04-17,15.602858,15.977143,15.288571,15.362857,13.051574,56000
2013-04-18,15.271428,15.565714,15.271428,15.371428,13.058855,35000
2013-04-19,15.460000,15.877143,15.371428,15.865714,13.478780,39900
2013-04-22,15.842857,15.865714,15.425714,15.751429,13.381687,45500
2013-04-23,15.774285,16.228571,15.714286,16.225714,13.784616,63300
2013-04-24,16.182858,16.557142,16.071428,16.537144,14.049193,52100
2013-04-25,16.531429,16.591429,16.302856,16.494286,14.012782,84000
2013-04-26,16.451429,16.482857,16.428572,16.440001,13.966666,8000
