username,user_handle,date,retweets,favorites,text,geological_location,mentions,hashtags,tweet_id,permalink
Mark B. Spiegel,markbspiegel,2018-04-09 18:02,4,11,"One reason $ TSLA spiked last week (besides an engineered short squeeze) was a silly hope the Saudi Prince would bail out an electric car company. While Subsidy Fraud-Boy was allegedly scheduled to meet him I can't find any evidence that he did. Can anyone? http://www. dailymail.co.uk/news/article-5 592405/Saudi-Crown-Prince-finishes-trip-visit-Bushes.html …",,,,"983321712128331778",https://twitter.com/markbspiegel/status/983321712128331778
Klendathu Capitalist,KlendathuCap,2018-04-09 14:39,3,19,"" $ TSLA is one of the great scams of our time. " ~ Gartman Oh lord. https:// twitter.com/GartmanBlog/st atus/983269281591783425 …",,,,"983270583029960704",https://twitter.com/KlendathuCap/status/983270583029960704
Boris Schlossberg,Fxflow,2018-04-08 22:32,10,17,"GM can build electric cars but can't sell them. TSLA can sell electric cars but can't build them. Connect the dots...",,,,"983027196712423424",https://twitter.com/Fxflow/status/983027196712423424
Montana Skeptic,MontanaSkeptic1,2018-04-07 21:29,2,13,"Interesting effort here to estimate $ TSLA Model 3 gross margins and what they might mean to the bottom line. https:// seekingalpha.com/instablog/8698 721-donroband/5141353-model-three-margin-truth …",,,,"982649173681074178",https://twitter.com/MontanaSkeptic1/status/982649173681074178
"Elon Says",ElonBachman,2018-04-07 21:24,9,33,"After killing three customers by running them into stationary objects, $ TSLA is rolling out new sensors on all its vehicles. #Disruption #ElonTheVisionary pic.twitter.com/cv0aN37Wdp",,,#Disruption #ElonTheVisionary,"982647907559100416",https://twitter.com/ElonBachman/status/982647907559100416
TeslaCharts,TeslaCharts,2018-04-07 19:57,3,20,"If you doubt my assertion on $ TSLA CEO also owning bonds or @MontanaSkeptic1 's comment on the rate he is receiving, see page 118 of the 2017 10K... pic.twitter.com/d0sd2H6S8b",,@MontanaSkeptic1,,"982626028739801091",https://twitter.com/TeslaCharts/status/982626028739801091
David Paul,dapstats,2018-04-07 19:54,2,13,"$ TSLA looking simply fabulous. HT @MarkYusko @TeslaAgnostic @lecontewealth https:// twitter.com/eriz35/status/ 982622139541897221 …",,@MarkYusko @TeslaAgnostic @lecontewealth,,"982625210598768642",https://twitter.com/dapstats/status/982625210598768642
Ecex Exchange  - Ziggurat,PlanetZiggurat,2018-04-07 19:52,179,195,"Non-performing loan market http:// Ecex.Exchange #bitcoin #ZigguratICO #blockchain #crypto #ico #trading #ethereum #eth #btc #cryptocurrencies $ AMZN $ ETSY $ BABA $ WMT $ TGT $ KR $ JPM $ FB $ WFC $ GOO $ TWTR $ agn $ aapl $ brk $ crm $ cmg $ dis $ f $ QQQ $ ibm $ LABU $ TSLA pic.twitter.com/GJG1ShIFth",,,#bitcoin #ZigguratICO #blockchain #crypto #ico #trading #ethereum #eth #btc #cryptocurrencies,"982624570388738048",https://twitter.com/PlanetZiggurat/status/982624570388738048
Montana Skeptic,MontanaSkeptic1,2018-04-07 19:51,2,23,"Better yet, at last report, he was earning 6.5% on SCTY debt with a one-year maturity. TSLA bondholders were sold 5.3% coupon with 8-year maturity. Just shows who's Number One.",,,,"982624505209282560",https://twitter.com/MontanaSkeptic1/status/982624505209282560
ISO 14001,eriz35,2018-04-07 19:42,10,48,"Let's see how that $ TSLA Model 3 new, amazing production rate is coming along... oh pic.twitter.com/nJ7Y0fUEvx",,,,"982622139541897221",https://twitter.com/eriz35/status/982622139541897221
AutoKnowBetter,auto_cynical,2018-04-07 19:06,3,8,"It appears the NHTSA stat, which Tesla loves to tout, of a 40% crash reduction thanks to Autopilot, is actually below average. $ TSLA https:// twitter.com/IIHS_autosafet y/status/982290671737466880 …",,,,"982613148959232000",https://twitter.com/auto_cynical/status/982613148959232000
See It Market,seeitmarket,2018-04-07 18:39,10,10,"Tesla Stock ( TSLA ) Outlook: Sell The Bounce? - https://www. seeitmarket.com/tesla-stock-ts la-outlook-sell-coming-bounce-17803/#.WsjC79Xwqms.twitter … article by @askSlim $ TSLA",,@askSlim,#,"982606288680046592",https://twitter.com/seeitmarket/status/982606288680046592
TheStreet,TheStreet,2018-04-07 18:24,8,15,"Taking what @ElonMusk says at face value without doing the research might be the #DumbestThing on Wall Street. @KinseyGrant talks $ TSLA . pic.twitter.com/ihDyvFrgCp",,@ElonMusk @KinseyGrant,#DumbestThing,"982602546228465665",https://twitter.com/TheStreet/status/982602546228465665
TeslaCharts,TeslaCharts,2018-04-07 17:41,8,25,"The current CEO and chair of the $ tsla board also owns a material amount of bond debt (thanks to the SolarCity deal). Tell me. In the board room which fiduciary does he represent? There’s an inherent conflict. Any other board chairs own $ MM in debt of their company?",,,,"982591618367803392",https://twitter.com/TeslaCharts/status/982591618367803392
Option_Sniper,option_snipper,2018-04-07 10:10,3,32,"$ tsla seem huge put buying today at Jan2019 550p 600p - over $150M. but keep in mind that’s deep itm put possibly hedged for huge jun/sep/jan call sweepers and share buying.",,,,"982478265515421698",https://twitter.com/option_snipper/status/982478265515421698
John Rosevear,john__rosevear,2018-04-07 06:12,1,21,"Dear folks who think that $ TSLA invented automated parallel parking, here’s a Lexus doing it in 2007. https:// youtu.be/tifID-BhClc",,,,"982418304907251712",https://twitter.com/john__rosevear/status/982418304907251712
EVANNEX for Tesla,evannex_com,2018-04-07 02:38,14,25,"Driving an #electricvehicle is now so efficient it's about equal to driving an 80 MPG car, read here: http:// ow.ly/OQW130jmGJo $ TSLA #TeslaMotors #Tesla #ElonMusk",,,#electricvehicle #TeslaMotors #Tesla #ElonMusk,"982364430443958272",https://twitter.com/evannex_com/status/982364430443958272
Raymond Louie,RKLouie1,2018-04-07 00:49,4,19,"A small Tesla contractor has sued the auto maker claiming it hasn’t been paid for work at a Fremont, Calif., assembly plant. American Integrated Services claims $ TSLA hasn’t paid $513,473 for lead and asbestos abatement-related work https://www. wsj.com/articles/small -tesla-contractor-sues-car-maker-claiming-nonpayment-1523041054 …",,,,"982337063226826752",https://twitter.com/RKLouie1/status/982337063226826752
Lance Roberts,LanceRoberts,2018-04-06 23:21,41,32,"Smaller Subprime Auto Lenders Are Starting to Fold: https://www. bloomberg.com//news/articles /2018-04-06/smaller-u-s-subprime-auto-lenders-are-folding-as-losses-pile-up … $ TSLA $ GM $ F",,,,"982314819314470913",https://twitter.com/LanceRoberts/status/982314819314470913
Pat 'Doc' DiMento,noexcuselax1,2018-04-06 21:56,5,13,"Tune in at 7:30pm tonight for the online stream. The MUS Owls @Owlbuzz take on their rivals @CBHSLacrosse I'll be doing the play-by-play once again. @TSLA _Lacrosse https://www. youtube.com/user/MUSOwlsTu be/live …",,@Owlbuzz @CBHSLacrosse @TSLA,,"982293478511030272",https://twitter.com/noexcuselax1/status/982293478511030272
Ledger Amateur Knife Catcher,ledgerstatus,2018-04-06 21:02,2,31,"Shorted $ tsla on the retest. pic.twitter.com/tyBzbwEEVU",,,,"982279934335795201",https://twitter.com/ledgerstatus/status/982279934335795201
StockTwits,StockTwits,2018-04-06 20:18,22,53,"The 10 most popular stocks on Robinhood: $ AAPL $ GE $ F $ AMD $ MSFT $ GPRO $ FB $ FIT $ TWTR $ TSLA https:// stocktwits.com/Moench/message /118878598 …",,,,"982268896177618944",https://twitter.com/StockTwits/status/982268896177618944
PowerTriggerTrade,Sandro_power,2018-04-06 19:37,52,59,"While many spread fear last night and have no skill/leadership I explain the facts listen to what I explained about $ TSLA and the $ SPY in this short live stream yesterday you want the big picture on your side it starts 2 min into the live stream https:// youtu.be/pqX41yDRA9A",,,,"982258613149315073",https://twitter.com/Sandro_power/status/982258613149315073
Marc Cohodes,AlderLaneeggs,2018-04-06 01:04,10,63,"Not involved in either name but when the Big Winners are $ LFIN and $ TSLA thats not a healthy sign.",,,,"981978491297021953",https://twitter.com/AlderLaneeggs/status/981978491297021953
Option_Sniper,option_snipper,2018-04-06 00:51,10,68,"$ TSLA this is what i call as big-picture mindset. IF back to 308.92 and hold, very likely run all the way back to $360 (by end of June) - which is the starting point of this whole bearish drop. if u want to short it, please help yourself. pleasure to see short squeeze ahead LOL pic.twitter.com/puCvAgAfWH",,,,"981975152312442881",https://twitter.com/option_snipper/status/981975152312442881
Ross Gerber,GerberKawasaki,2018-04-06 00:34,5,42,"Tesla on the run. Got to love it! #tesla $ TSLA",,,#tesla,"981970976807174144",https://twitter.com/GerberKawasaki/status/981970976807174144
Ed ☯️,DowdEdward,2018-04-06 00:31,11,11,"$ TSLA On December 29 Tesla bonds were 96 & stock was $315. Today bonds are 89.5 and stock is $304. One needs either to move back up (Bonds) or one has to move right down again(Stock). Place your bets. Are stock guys right or the bond guys. pic.twitter.com/2MU9HPB7ST",,,,"981970152836161536",https://twitter.com/DowdEdward/status/981970152836161536
HFTAlert,HFTAlert,2018-04-06 00:29,21,61,"Think they're buying the hell out of $ TSLA today? Guess again, they were buying it with both hands into the lows near $250 and they've been taking profits on the rise...why not? 50 points on millions of shares...wouldn't you? pic.twitter.com/20P8UrsRhm",,,,"981969518447640576",https://twitter.com/HFTAlert/status/981969518447640576
CtheLightTrading,canuck2usa,2018-04-06 00:06,3,17,"$ TSLA monster move in calls - you know when most were leaning down the impact is greater",,,,"981963744308641792",https://twitter.com/canuck2usa/status/981963744308641792
adam spittler,aspit,2018-04-05 23:37,9,28,"$ tsla stock has rallied from 244 to 300. $ tsla debt has rallied from 87 to 89. 23% in the equity and 2% in the debt. Debt isn't buying the bullshit.",,,,"981956595864293378",https://twitter.com/aspit/status/981956595864293378
Salt_Nole,Salt_Nole,2018-04-05 23:33,6,23,"$ TSLA Autocrash tries to steer yet another Tesla into the same barrier that killed the Apple Engineer two weeks ago... The neural net should have learned by now not to run into this barrier. Perhaps it likes killing? Elon is right, AI is dangerous.... https://www. google.com/amp/s/jalopnik .com/video-appears-to-show-tesla-autopilot-veering-toward-di-1825016336/amp …",,,,"981955603391303680",https://twitter.com/Salt_Nole/status/981955603391303680
Dividend Master,DividendMaster,2018-04-05 21:45,3,21,"$ TSLA breaks $300 Musk blows factory whistle breaks out beers and bongs " good job , boys ....... the mo-mo idiots are back in charge of our stock "",,,,"981928197288808448",https://twitter.com/DividendMaster/status/981928197288808448
50 Shades of Silver.,_tm3k,2018-04-05 21:38,2,21,"well time to dump your #tesla $ TSLA around 300 if you played the bounce",,,#tesla,"981926624148054019",https://twitter.com/_tm3k/status/981926624148054019
TESLARATI,Teslarati,2018-04-05 21:25,69,296,"Tesla $ TSLA shares surge 20% in a week, gaining $9 billion in market cap since lows - https://www. teslarati.com/tesla-tsla-sha res-rise-20-since-52-week-low/ …",,,,"981923315211218944",https://twitter.com/Teslarati/status/981923315211218944
Ross Gerber,GerberKawasaki,2018-04-05 20:34,7,46,"Tesla up $11 back to almost $300. Tesla up 20% this week on good growth in production of #model3 numbers. The whole BK narrative is ridiculous. $ tsla",,,#model3,"981910574874279936",https://twitter.com/GerberKawasaki/status/981910574874279936
AT09,AT09_Trader,2018-04-05 19:47,5,259,"I will start to post PnL's and/or chart entries & exits to stay accountable & remind myself that consistency is KEY. I want to go back to what got me here in the first place. I will show the good, the bad, and ESPECIALLY the ugly. $ DLPN $ SNOA $ TSLA pic.twitter.com/rj4xKpnGMi",,,,"981898605421301760",https://twitter.com/AT09_Trader/status/981898605421301760
TeslaCharts,TeslaCharts,2018-04-05 19:29,3,35,"Dear $ tsla bulls (especially the 'stock price bro' types). I started this account at $310. I charted at $355. I charted at $250. I'm charting at $290. The stock price today doesn't matter to me. I own deep out of the money puts for some skin in the game. I don't trade the stock.",,,,"981894202014556161",https://twitter.com/TeslaCharts/status/981894202014556161
TeslaCharts,TeslaCharts,2018-04-05 19:24,6,18,"Here is the $ TSLA sequential mix change. They sold fewer of the expense cars and more of the cheaper cars. But - thanks to a h/t from @aspit - they **may** still show sequential revenue growth due to a change in how lease revenue is accounted for, starting in Q1... pic.twitter.com/yrZbwTZCO7",,@aspit,,"981892911938916352",https://twitter.com/TeslaCharts/status/981892911938916352
Ross Gerber,GerberKawasaki,2018-04-05 19:05,10,14,"Better get your Tesla under $300 while it lasts. #sale $ tsla #Model3 After all its what Kim and Kanye drive. Love their new #modelS Ads money can’t buy! #music #fashion #cars pic.twitter.com/EbNwgWGlOq",,,#sale #Model3 #modelS #music #fashion #cars,"981888091861299200",https://twitter.com/GerberKawasaki/status/981888091861299200
Paulo Santos,ThinkFinance999,2018-04-05 18:04,7,50,"One thing $ TSLA could do to improve cash flow, would be to start selling the cars with a teleporting feature, for $5k more. It would just require some testing and validation, as well as regulatory approval. With the right marketing this could be something really unique.",,,,"981872796807680000",https://twitter.com/ThinkFinance999/status/981872796807680000
Five Minute Macro,5_min_macro,2018-04-05 17:51,9,84,"No interest in shorting Tesla, but if there was an ETF for shorting $ TSLA investors, I’d be all over it.",,,,"981869343234494464",https://twitter.com/5_min_macro/status/981869343234494464
Eric,EricSteiman,2018-04-05 17:32,3,34,"I still find it funny that $ TSLA bears think that once the Model 3 early reservations are gone, that the numbers will just go to zero. Any idea on how many Model S & X reservations they had? Its been 5 years since they started selling and the backlog has only grown",,,,"981864705248694274",https://twitter.com/EricSteiman/status/981864705248694274
Kai Pflughaupt 🌐,MacroTechnicals,2018-04-05 15:27,12,45,"I traded G7 bonds for a decade, I traded the Corp capital structure & CDS for ~ another decade. I am stunned to see a Caa1 downgraded Junk bond (due to cash burning constraint) and the equity on a sharp "relief" rally because magician CEO says "no need to raise capital" $ TSLA",,,,"981833155719172096",https://twitter.com/MacroTechnicals/status/981833155719172096
Karl vK,KarlvKtrading,2018-04-05 01:01,4,76,"sh*tfire the $ TSLA $270C I bought @$2.34 this am now $18+ LOL",,@,,"981615196471996416",https://twitter.com/KarlvKtrading/status/981615196471996416
Ross Gerber,GerberKawasaki,2018-04-05 01:01,9,51,"Tough reality for Tesla bears. They are not going BK and they are making a lot of cars! Tesla now up $19 and running as shorts cover. $ TSLA",,,,"981615166537138176",https://twitter.com/GerberKawasaki/status/981615166537138176
TeslaCharts,TeslaCharts,2018-04-05 00:50,64,133,"For all the billions of capital deployed and gallons of ink spilled writing about it, a friendly reminder of just how silly this whole thing is... $ TSLA pic.twitter.com/J4lagU1bOe",,,,"981612459621527555",https://twitter.com/TeslaCharts/status/981612459621527555
NetflixAndLamp,NetflixAndLamp,2018-04-05 00:43,9,22,"Update: The TMC forum Model 3 tracking spreadsheet shows 946 configurations since Feb 1st, of which 417 have been delivered. Only 9 configurations have occurred so far in April. Basically a huge deposit grab at the end of the quarter, with very few deliveries. Total scam. $ TSLA https:// twitter.com/NetflixAndLamp /status/978996304746614785 …",,,,"981610809490014210",https://twitter.com/NetflixAndLamp/status/981610809490014210
Rob Majteles,treehcapital,2018-04-05 00:18,6,14,"Not ‘spotty’, he’s lying. You know it, he knows it, and many don’t care~and, so far, they’ve been right to ignore it. But call it what it is, stop pretending. “Musk's Spotty Predictions Muddle Tesla's Assurance on Cash” https://www. bloomberg.com/news/articles/ 2018-04-04/musk-s-spotty-prophetic-record-muddles-tesla-s-assurance-on-cash … (disclosure: short $ tsla )",,,,"981604496974344192",https://twitter.com/treehcapital/status/981604496974344192
Ramp Capital♿️,RampCapitalLLC,2018-04-04 23:23,10,98,"I guess $ TSLA isn't going bankrupt anymore. Congrats",,,,"981590616764305408",https://twitter.com/RampCapitalLLC/status/981590616764305408
Mark B. Spiegel,markbspiegel,2018-04-04 22:50,3,19,"Subsidy Fraud-Boy just confirmed (via Twitter) that he's going into the Tequila business... Quick, someone help him: He's obviously unaware that alcoholic beverages PAY taxes, rather than mooch off them! $ TSLAQ $ TSLA",,,,"981582214965157889",https://twitter.com/markbspiegel/status/981582214965157889
Quoth the Raven,QTRResearch,2018-04-04 22:20,7,17,"This is a great read on $ TSLA by @MontanaSkeptic1 https:// seekingalpha.com/article/416097 1-believe-teslas-weird-wacky-deliveries-report?app=1&auth_param=6j6k9:1dc9o4v:fff42865da1aa07479e9369cd5d2ff91&uprof=68 …",,@MontanaSkeptic1,,"981574809556520962",https://twitter.com/QTRResearch/status/981574809556520962
EVANNEX for Tesla,evannex_com,2018-04-04 21:18,6,40,"Time to break out the #Teslaquila as the stock rises again today? Read more: http:// ow.ly/Afba30jjynw $ TSLA #TeslaMotors #Tesla #ElectricVehicle #ElonMusk",,,#Teslaquila #TeslaMotors #Tesla #ElectricVehicle #ElonMusk,"981559039720087554",https://twitter.com/evannex_com/status/981559039720087554
zerohedge,zerohedge,2018-04-04 21:10,38,69,"TSLA stock algos clearly unaware what TSLA bond algos are doing",,,,"981557041356595201",https://twitter.com/zerohedge/status/981557041356595201
TESLARATI,Teslarati,2018-04-04 20:52,14,93,"Tesla $ TSLA recovers from early day tumble over China’s new import tariffs - https://www. teslarati.com/tesla-tsla-sha res-recover-china-tariffs/ … pic.twitter.com/tGkKX2NeFL",,,,"981552701468217344",https://twitter.com/Teslarati/status/981552701468217344
Montana Skeptic,MontanaSkeptic1,2018-04-04 20:52,6,25,"$ TSLA says it will achieve "strong positive cash flow" in Q3 and won't require a capital raise. I'm sure it will be wrong on both counts. https:// seekingalpha.com/article/416097 1-believe-teslas-weird-wacky-deliveries-report …",,,,"981552687065059328",https://twitter.com/MontanaSkeptic1/status/981552687065059328
Ecex Exchange  - Ziggurat,PlanetZiggurat,2018-04-04 19:52,182,195,"Loans for sell listing http:// Ecex.Exchange #bitcoin #ZigguratICO #blockchain #crypto #ico #trading #ethereum #eth #btc #cryptocurrencies $ AMZN $ ETSY $ BABA $ WMT $ TGT $ KR $ JPM $ FB $ WFC $ GOO $ TWTR $ agn $ aapl $ brk $ crm $ cmg $ dis $ f $ QQQ $ ibm $ LABU $ TSLA pic.twitter.com/nJpOw6olyR",,,#bitcoin #ZigguratICO #blockchain #crypto #ico #trading #ethereum #eth #btc #cryptocurrencies,"981537610681212928",https://twitter.com/PlanetZiggurat/status/981537610681212928
Liam Denning,liamdenning,2018-04-04 18:32,4,15,"A handy guide to Tesla’s guidance: https://www. bloomberg.com/gadfly/article s/2018-04-04/tesla-misses-model-3-targets-a-history-of-misguidance … via @gadfly $ TSLA",,@gadfly,,"981517354910846977",https://twitter.com/liamdenning/status/981517354910846977
Lance Roberts,LanceRoberts,2018-04-04 18:30,10,18,"Why The Market Collapsed & What To Expect Next - @DougKass lays out 19-reasons of what is happening and what to be thinking about. #MustRead $ SPY $ AAPL $ NFLX $ TSLA $ GOOG $ MSFT $ INTC $ FB $ AMZN pic.twitter.com/Ix02sp7jyP",,@DougKass,#MustRead,"981516750792548352",https://twitter.com/LanceRoberts/status/981516750792548352
TeslaCharts,TeslaCharts,2018-04-04 17:30,4,28,"Until the media stops falling for His bs, don’t expect a change in His behavior $ tsla pic.twitter.com/HYPsL2GhFl",,,,"981501818546081792",https://twitter.com/TeslaCharts/status/981501818546081792
Melissa Lee,MelissaLeeCNBC,2018-04-04 17:18,16,45,"$ TSLA sold 14,883 vehicles to China in 2017, 17% of TSLA total revenue 2017. It already is subject to China’s 25% import tax",,,,"981498809460109320",https://twitter.com/MelissaLeeCNBC/status/981498809460109320
JE$US,WallStJesus,2018-04-04 16:12,5,15,"$ TSLA PT Lowered to $185 at JPMorgan, 'Deliveries Fall Short Again in Q1' http:// streetinsider.com/r/14020006",,,,"981482054708756480",https://twitter.com/WallStJesus/status/981482054708756480
EVANNEX for Tesla,evannex_com,2018-04-04 15:32,13,39,"#Tesla Model 3 wins the Popular Mechanics 'Car of the Year' award — reviewer liked the car so much, he ordered a Model 3 for himself, read here: http:// ow.ly/QzyP30jj5hd $ TSLA #TeslaMotors #TeslaModel3 #ElectricVehicle #ElonMusk",,,#Tesla #TeslaMotors #TeslaModel3 #ElectricVehicle #ElonMusk,"981472008411205632",https://twitter.com/evannex_com/status/981472008411205632
EVANNEX for Tesla,evannex_com,2018-04-04 04:26,15,57,"That's right, #TeslaModel3 is now the number one selling #electricvehicle in America, read here: http:// ow.ly/W5Mz30jiI1D $ TSLA #TeslaMotors #Tesla #ElonMusk",,,#TeslaModel3 #electricvehicle #TeslaMotors #Tesla #ElonMusk,"981304394506436608",https://twitter.com/evannex_com/status/981304394506436608
NetflixAndLamp,NetflixAndLamp,2018-04-04 03:26,6,44,"I believe the Q1 $ TSLA earnings will be horrific, but bears should be prepared for a potential all out fraud. There is no controller. There is no treasurer. Elon makes the rules, he's a liar, and he's desperate. It's possible that the Q1 financials will be completely fake. Scary.",,,,"981289324443512832",https://twitter.com/NetflixAndLamp/status/981289324443512832
TeslaCharts,TeslaCharts,2018-04-04 03:04,9,35,"Only at $ tsla can all your products have off the hook demand and yet sequential deliveries are exactly flat",,,,"981283815565025280",https://twitter.com/TeslaCharts/status/981283815565025280
Tom Randall,tsrandall,2018-04-04 00:19,161,398,"Tesla's Model 3 is now America's best-selling electric car https://www. bloomberg.com/news/articles/ 2018-04-03/tesla-s-model-3-is-the-best-selling-electric-car-in-the-u-s … $ TSLA pic.twitter.com/nZTHXn8xOH",,,,"981242240386334720",https://twitter.com/tsrandall/status/981242240386334720
Ecex Exchange  - Ziggurat,PlanetZiggurat,2018-04-04 00:10,138,157,"Withdrawal functionality on its way, available soon. http:// Ecex.Exchange #bitcoin #cryptocurrency #blockchain #crypto #trading #ethereum #eth #btc $ AMZN $ BABA $ WMT $ TGT $ KR $ JPM $ FB $ WFC $ GOO $ TWTR $ agn $ aapl $ brk $ crm $ cmg $ dis $ f $ QQQ $ ibm $ LABU $ TSLA",,,#bitcoin #cryptocurrency #blockchain #crypto #trading #ethereum #eth #btc,"981240107662544901",https://twitter.com/PlanetZiggurat/status/981240107662544901
Ramp Capital♿️,RampCapitalLLC,2018-04-03 23:43,7,55,"$ TSLA +10% from yesterday's low. @GerberKawasaki told you so.",,@GerberKawasaki,,"981233119448719360",https://twitter.com/RampCapitalLLC/status/981233119448719360
Scott Wainner,scottwww,2018-04-03 23:40,14,55,"What $ TSLA shorts learned this week: 1) Tesla can build lots of cars after all, 2) The Moody downgrade was meaningless because Tesla doesn't anticipate needing cash, 3) the AP/recall issues are immaterial, 4) Musk loves trolling the trolls, 5) Don't bet against @elonmusk .",,@elonmusk,,"981232490311385088",https://twitter.com/scottwww/status/981232490311385088
ValueAnalyst,ValueAnalyst1,2018-04-03 23:24,7,32,"$ TSLA Now accepting fan requests for my next article $ TSLAQ Tesla SWEEPS the podium according to @InsideEVs : 1. Tesla Model 3 8180 2. Tesla Model S 5300 3. Tesla Model X 4500 4. Chevy Bolt 4375 5. Nissan Leaf 2545 https:// teslamotorsclub.com/tmc/posts/2657 832/ …",,@InsideEVs,,"981228553911062528",https://twitter.com/ValueAnalyst1/status/981228553911062528
EVANNEX for Tesla,evannex_com,2018-04-03 23:20,12,46,"#Tesla surprises investors with vehicle deliveries and the stock surges, read here: http:// ow.ly/Xb3M30jiodX $ TSLA #TeslaMotors #ElectricVehicle #ElonMusk",,,#Tesla #TeslaMotors #ElectricVehicle #ElonMusk,"981227446883274752",https://twitter.com/evannex_com/status/981227446883274752
Ross Gerber,GerberKawasaki,2018-04-03 22:59,7,30,"Later Im doing the famous @QTRResearch podcast and its going to be fun! Talking stocks and Tesla. Great day for it after the good production numbers and other $ tsla announcements. These guys are great, we will post later. $ TSLA #tech",,@QTRResearch,#tech,"981222089297297408",https://twitter.com/GerberKawasaki/status/981222089297297408
Ross Gerber,GerberKawasaki,2018-04-03 22:53,10,39,"When Elon is sleeping at the factory, anything is possible. Beware #Telsa doubters. $ TSLA",,,#Telsa,"981220572074934272",https://twitter.com/GerberKawasaki/status/981220572074934272
TheMoMoneyShow.com,McMo91,2018-04-03 22:52,9,43,"$ TSLA +6% @elonmusk right now: pic.twitter.com/4f6AC9BCMn",,@elonmusk,,"981220380684771329",https://twitter.com/McMo91/status/981220380684771329
Ross Gerber,GerberKawasaki,2018-04-03 22:52,11,75,"Tesla now up $15 because there is nothing wrong with the company and they continue to grow faster than almost any company in America! Production up 40% YOY. Shorts had their moment, better cover and run while you can. $ TSLA",,,,"981220370727387136",https://twitter.com/GerberKawasaki/status/981220370727387136
Montana Skeptic,MontanaSkeptic1,2018-04-03 22:28,8,18,"Ford makes as many Escapes in nine days as $ TSLA made Model 3s in all of Q1. Ford substitutes profit for drama. https://www. bloomberg.com/news/articles/ 2018-04-03/as-tesla-struggles-its-rivals-make-far-more-with-less …",,,,"981214317281529856",https://twitter.com/MontanaSkeptic1/status/981214317281529856
TESLARATI,Teslarati,2018-04-03 21:45,52,220,"Tesla $ TSLA shares surge following Model 3 production update in Q1 report - https://www. teslarati.com/tesla-shares-t sla-surge-model-3-production-deliveries/ … pic.twitter.com/pN3A8YvYSB",,,,"981203576008728578",https://twitter.com/Teslarati/status/981203576008728578
The Portfolio Guru,PortfolioGuru,2018-04-03 20:43,16,53,"My Forbes piece on $ TSLA 's deliveries. Sequential declines of 22% on the S and 23% on the X are really worrisome. To shift focus from higher-margin products to a lower-margin one (the 3) is fiscally insane. https:// lnkd.in/dZx2ugJ https:// lnkd.in/dZp5zN8",,,,"981187912246099968",https://twitter.com/PortfolioGuru/status/981187912246099968
zerohedge,zerohedge,2018-04-03 20:22,72,101,""In 2018 we estimate TSLA will burn over $700M in adjusted free cash, in addition to having a $390M convertible bond coming due. In 2019, TSLA has nearly $1B in convertible bonds coming due alone." - JPM",,,,"981182661174677504",https://twitter.com/zerohedge/status/981182661174677504
Andrea James,AndreaSJames,2018-04-03 19:54,9,34,"Tesla made 2,020 Model 3s in past 7 days. Model 3 volume now exceeds Model S and X combined. What took $ tsla 5 years for S/X, took only 9 months for Model 3. Incredible progress! #growthmindset in action! @elonmusk http:// ir.tesla.com/releasedetail. cfm?ReleaseID=1062670 …",,@elonmusk,#growthmindset,"981175554320752642",https://twitter.com/AndreaSJames/status/981175554320752642
TESLARATI,Teslarati,2018-04-03 19:06,75,344,"Tesla $ TSLA delivered 29,980 vehicles in Q1, Model 3 production hits 2020/week, reaffirms commitment to 5k/week in Q2 - https://www. teslarati.com/tesla-q1-deliv ery-report/ … pic.twitter.com/DNDcRfqjFq",,,,"981163556170358784",https://twitter.com/Teslarati/status/981163556170358784
Tim Grittani,kroyrunner89,2018-04-03 18:46,6,60,"Lol $ TSLA so much for all the gloom and doom talk",,,,"981158448044818432",https://twitter.com/kroyrunner89/status/981158448044818432
Mark B. Spiegel,markbspiegel,2018-04-03 18:45,7,23,"Anyone remember this line from the LAST $ TSLA quarterly delivery release: "In the last few days, we hit a production rate on each of our manufacturing lines that extrapolates to over 1,000 Model 3’s per week." https://www. sec.gov/Archives/edgar /data/1318605/000156459018000054/tsla-ex991_6.htm … #SecuritiesFraud https:// twitter.com/TeslaCharts/st atus/981157458730274816 …",,,#SecuritiesFraud,"981158175876493312",https://twitter.com/markbspiegel/status/981158175876493312
Quoth the Raven,QTRResearch,2018-04-03 18:44,10,31,"Tesla $ TSLA says it does not require an equity or debt raise this year, apart from standard credit lines. http:// streetinsider.com pic.twitter.com/tPfmOAmaKD",,,,"981157872770977793",https://twitter.com/QTRResearch/status/981157872770977793
TeslaCharts,TeslaCharts,2018-04-03 18:42,23,57,"9,766 Model 3s produced in 13 weeks Average = 751 per week Less 2,020 in last week = 7,746 So in the first 12 weeks it was 646 per week? $ tsla",,,,"981157458730274816",https://twitter.com/TeslaCharts/status/981157458730274816
Reuters Business,ReutersBiz,2018-04-03 18:41,12,15,"Tesla says it was able to double weekly Model 3 production rate during the quarter by addressing bottlenecks $ TSLA",,,,"981157206870708224",https://twitter.com/ReutersBiz/status/981157206870708224
luis carruthers,orthereaboot,2018-04-03 18:41,6,17,"$ tsla claiming despite all evidence/trends/logic to the contrary that they don’t need to raise capital bc of a perfect confluence of events is yet more anecdotal support $ tslaq CAN’T raise registered capital. Will never be a Semi. Tick Tick Tick Tick Tick.",,,,"981157182342356992",https://twitter.com/orthereaboot/status/981157182342356992
